lat,lon,fecha,hora_dia,profundidad,oxigeno_disuelto,turbidez,presion,temp_subsuperficial,distancia_costa,chlorophyll_concentration,sst,salinidad,corriente,F,featurecla,scalerank,min_zoom,grad_x,grad_y,D,F_actualizado,zona,Índice orbital de intensidad de alimentación
-38.274114147526674,10.300353454120028,2025-08-25 18:00:00,20,104.90626604821998,5.258662306933714,1.579791992891654,1012.6915701286492,10.831685299671332,48.80373408246174,1.2694276263812259,21.348596026671608,34.432343733788585,0.7204001224679475,66.53745931063317,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.9016782728423893,66.80796279248588,"(-50.105, -28.011]",66.80796279248588
46.90416158557585,140.79598810782693,2025-08-25 20:00:00,23,83.89501999227505,7.6334500984660085,1.8436966032874158,1007.9787364957169,10.834413896032304,79.53301463060095,0.39505469002934057,21.170475696314003,33.14830908170811,0.396904242418613,66.61629066223027,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.5882269667700426,66.79275875226128,"(37.943, 59.928]",66.79275875226128
-24.42009569950926,-38.92803546873705,2025-08-25 21:00:00,20,110.68933531164237,7.674425350119597,0.7226844042157935,986.7697220623762,18.96729928966903,9.504832718048572,0.5710165547634966,24.3821315312472,35.32271822448006,0.4363906978665588,64.4979405198155,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.5218873201610965,64.65450671586383,"(-28.011, -6.026]",64.65450671586383
39.94961814226326,-144.05511467981697,2025-08-25 22:00:00,18,476.32451537100906,6.673083845273974,1.2764025906234855,996.8615742624844,16.49785541435432,32.74682688904031,0.3479103099858246,20.879756268470206,34.846372761182494,0.4058218903425604,83.6171186883396,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.4801845052780021,83.761174039923,"(37.943, 59.928]",83.761174039923
5.687649369682902,-113.80803548797162,2025-08-26 00:00:00,11,482.0777729902586,7.759247651624381,1.7782441435504508,992.3283674414979,18.2709433024391,46.97125889209649,0.49230631295918126,25.078511096463913,34.136314888133896,0.7540556189470655,85.2588471780194,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.325874532754991,85.3566095378459,"(-6.026, 15.959]",85.3566095378459
1.3856748715719647,133.61543101327635,2025-08-26 06:00:00,1,158.42194261849082,4.790859630452799,1.4961824366116427,1011.9543082472984,5.402568327658372,64.00081342706368,0.9815352406660971,23.04556288296911,34.53701823297312,0.7435448000241585,69.81032850181425,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.636485368573735,70.00127411238637,"(-6.026, 15.959]",70.00127411238637
31.55028602388859,-155.07815985266132,2025-08-26 08:00:00,3,49.8254204925713,7.8169391614009855,0.8153329530967915,996.6600577127075,14.383680298298891,87.67312277083377,0.8157074490772354,25.767367076890167,33.16842461495085,0.20115429408797986,65.66562215692663,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.15894255714023162,65.7133049240687,"(15.959, 37.943]",65.7133049240687
38.72951494963446,7.411214596374748,2025-08-26 09:00:00,11,461.79152288288714,7.189505022168035,1.0516538359195733,993.4754660355509,9.67795029280246,37.83941723891916,0.5924118056402408,25.708323611076118,33.85079506430007,0.3153366014603185,83.3474825062413,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.41939344885404134,83.47330054089751,"(37.943, 59.928]",83.47330054089751
-36.53743327121667,71.35157157218032,2025-08-26 10:00:00,1,477.38858591550684,4.830564218481703,0.8171191508397841,1012.4462772900439,19.598081767145885,83.33948673064204,0.41144868903237175,24.742616042303094,33.16205588155748,0.7382362904807669,87.40372957488852,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8179959302078221,87.64912835395086,"(-50.105, -28.011]",87.64912835395086
-6.114571915576448,178.88484757536924,2025-08-26 11:00:00,12,575.1214378994077,7.213543222140849,0.10404259277603858,984.0595243576854,17.27054889609797,60.53922846509635,0.9087301325140047,22.277145038425314,33.185744094630465,0.8625121048134963,89.59279894684464,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.724412866090328,89.81012280667174,"(-28.011, -6.026]",89.81012280667174
42.055407892550306,143.84426491336615,2025-08-26 12:00:00,11,272.58578422058713,6.796415783413657,0.9988745929583956,981.6707317205188,18.371480174126777,41.086565085912355,0.5539636747341201,24.11435036390442,34.598154031561336,0.7281310692566538,73.73999190486036,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.46286016190303003,73.87884995343127,"(37.943, 59.928]",73.87884995343127
25.52491593653096,172.86745996732782,2025-08-26 13:00:00,22,43.652445324529495,7.414542964183978,0.22811860025224873,1005.5419962602643,6.222269416633251,34.33628191656971,1.0237344482868127,24.948618957432455,33.48661580991526,0.694213549957778,62.69152994150262,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.6376210109882059,62.88281624479909,"(15.959, 37.943]",62.88281624479909
-47.72106880826685,-170.47339912648093,2025-08-26 14:00:00,23,562.2346886140889,6.046586464185751,0.5857428932894433,1002.157113942467,9.777475432907453,33.00379486668675,1.976752829428228,25.965527933280832,33.02439444819722,0.4928876685608435,88.75798942634358,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.3322403429499742,88.85766152922858,"(-50.105, -28.011]",88.85766152922858
-15.412076745894325,121.4022391773616,2025-08-26 18:00:00,21,57.13834853178188,5.557808077037118,1.1109731391476043,1006.7286783795892,7.14997900380172,16.483027222868195,1.6370230093762772,24.463076768061853,34.537013237303356,0.9581351768886597,62.66246998938012,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8136853959520527,62.90657560816574,"(-28.011, -6.026]",62.90657560816574
17.156207734861724,87.27553188144049,2025-08-26 23:00:00,13,119.8559677900314,4.403859898819871,1.9286849709747285,1018.3648151983552,8.735767690987842,41.890043623615604,1.62886706010264,25.490562310918698,33.370322127770905,0.40955361202433826,67.60841631982444,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.44306294915169864,67.74133520456995,"(15.959, 37.943]",67.74133520456995
46.36025536347189,-147.7245065133261,2025-08-27 02:00:00,6,460.0209365675311,4.067884935121279,1.1731348452142503,1014.3254187616582,19.394087029664625,81.98891765733727,1.0119135429893147,21.209730608036168,33.739878856948685,0.6376244489543088,86.15598276657317,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.4216350810143743,86.28247329087749,"(37.943, 59.928]",86.28247329087749
-40.4446470901804,171.53761135279672,2025-08-27 04:00:00,3,477.1214307859407,5.455113519614652,1.380733631066454,986.7530133842529,17.914499531200967,12.925198576512209,0.4337224038124903,20.15705540713791,34.93594756373448,0.9889468757877702,82.12418084717555,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.7343671323628712,82.34449098688441,"(-50.105, -28.011]",82.34449098688441
-9.907598683955626,107.90762326754094,2025-08-27 05:00:00,9,542.7973054480716,7.475518525492399,1.711413197200353,1010.9983267724018,13.717744768258306,79.30471846696682,0.4457690128560644,22.33457154268319,33.700484218222115,0.9311703160593934,90.1453792390418,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8413842375509296,90.39779451030708,"(-28.011, -6.026]",90.39779451030708
47.6139901655727,-160.17248512238325,2025-08-27 06:00:00,15,237.52480215468862,6.850091431058132,1.3062539145805108,989.9789241823778,10.811630830171037,38.00799874340501,0.4245688494527253,22.171712168236617,34.895039201167585,0.7866291154202105,71.60588695939543,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.14901267645910193,71.65059076233317,"(37.943, 59.928]",71.65059076233317
-46.05715391273751,154.08796115497614,2025-08-27 08:00:00,22,249.90498910330805,6.7807748282672105,1.2843429853786268,980.9720546602169,13.579202408654131,0.05278749888203427,1.6882405940984653,20.6345112845337,34.45635867718057,0.8770609185820952,70.06217816235876,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.5855625764203409,70.23784693528486,"(-50.105, -28.011]",70.23784693528486
-41.40221352640624,125.71981119922157,2025-08-27 11:00:00,0,292.0648443855697,5.97562540074522,0.737217659854566,1003.048529372816,17.17340534113493,39.60845328008544,0.7056888544863993,21.934315547661893,33.6275843576453,0.7349234844609163,75.16875154625211,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.3412076747039483,75.27111384866329,"(-50.105, -28.011]",75.27111384866329
-49.66641154795081,42.397605972686165,2025-08-27 12:00:00,5,250.63467007808026,4.044300104514895,0.5393161784033043,998.6695682757063,16.84608534632534,70.56265969137303,1.702457213486641,22.844854475840396,34.94476384158434,0.21835280843302238,74.64661676911702,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.519939730168453,74.80259868816755,"(-50.105, -28.011]",74.80259868816755
39.7874705207674,-27.376782584686794,2025-08-27 13:00:00,5,447.0044597864255,5.597833152288219,1.8961030327122965,1002.8120442568795,16.19717653509062,19.490077969569597,1.7917708866310942,24.870045011392648,34.452309793450134,0.36514761623492237,82.60822898940962,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.5497161092167815,82.77314382217466,"(37.943, 59.928]",82.77314382217466
-15.770911297756584,-165.6724325255118,2025-08-27 14:00:00,19,447.18148191321393,5.438683851804289,1.3286264291871406,1006.8873290706748,11.717232278358873,55.40095218066163,1.302431053822507,20.988447707671103,33.24941681287848,0.7076033222077076,83.57460657801055,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8394205590220738,83.82643274571717,"(-28.011, -6.026]",83.82643274571717
-16.511563735938935,-113.29109438312358,2025-08-27 15:00:00,4,300.01595036658455,4.0033185642973805,1.204543652347934,1014.1897787348441,19.335758056216275,98.72803504052466,0.7252013485103046,24.226675019150075,33.60099990601294,0.30656570231583924,79.29542158490437,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.5725801886994593,79.46719564151421,"(-28.011, -6.026]",79.46719564151421
-31.436255120143827,-152.08819999824172,2025-08-27 16:00:00,8,29.41403408826091,7.294470465767754,0.17937305499993578,989.4947307819164,9.765442573572637,10.331242234479475,1.2566131105796463,22.27044812934301,33.7953314393103,0.9729354504778278,59.86888214178731,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.7369214387959375,60.08995857342609,"(-50.105, -28.011]",60.08995857342609
-38.132308358930196,-5.505872763284827,2025-08-28 01:00:00,17,566.3470945424183,7.461281950748902,0.775536282320544,1012.0292857593414,17.668183166536274,54.85209376630515,1.765807678334976,25.37333645779615,33.94206699467954,0.49907292896605554,91.046257897987,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.2960151288443701,91.13506243664031,"(-50.105, -28.011]",91.13506243664031
12.816313157451248,116.36277815839543,2025-08-28 02:00:00,23,90.80479256823445,5.949725360506715,1.0433556268282984,1003.8630109947605,11.383634538238088,56.64898063342493,0.9840325806569368,25.141543769116378,34.453713920206674,0.90011535748457,66.37978966030003,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.30362441261488093,66.4708769840845,"(-6.026, 15.959]",66.4708769840845
-49.36376558812397,-0.012645269621259558,2025-08-28 03:00:00,6,11.122024131098371,5.259065173788621,1.7064476884132171,1002.2200304504289,5.072007178212283,24.21228925712755,0.4504163079618189,24.449661473008163,33.156355767805266,0.6356811301914648,59.93358749689381,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.4463561276116638,60.06749433517731,"(-50.105, -28.011]",60.06749433517731
-45.174920818677734,68.95108665681738,2025-08-28 04:00:00,7,46.69541485882737,7.550025852041042,0.9714672463597662,1019.7366493031461,17.485446086518678,31.45934838938056,1.1043433646798537,23.210578875046792,33.40090999293503,0.40822949959572075,63.73141697607557,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.6415027670520803,63.9238678061912,"(-50.105, -28.011]",63.9238678061912
-40.769014605571016,153.44055531753907,2025-08-28 05:00:00,16,100.33904308578308,6.695751644742969,1.677837118972542,1008.3862171823972,18.035924760974723,46.69653221609054,0.23153948245525474,25.26427838460353,34.77373546842711,0.5419860050051463,66.83255095858303,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.7495656765162868,67.05742066153792,"(-50.105, -28.011]",67.05742066153792
31.372501422919584,159.72182829515242,2025-08-28 06:00:00,3,79.36850209674391,4.602393421276579,1.2342489170747268,1002.0463704022994,10.04324813308725,6.011054479898115,1.2103694965850662,25.776389456967195,34.846172701889316,0.8575282293440147,63.17770784086471,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.6035626912078922,63.35877664822708,"(15.959, 37.943]",63.35877664822708
12.396471408990806,-149.5539356133883,2025-08-28 08:00:00,2,343.0149803771023,5.075992874193336,0.4662176232417632,985.1391760363657,14.337121748111707,12.275655692277743,1.262066587771,21.897138825068925,33.574829692115834,0.6681445353932416,75.32704898149795,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.4178895842320996,75.45241585676759,"(-6.026, 15.959]",75.45241585676759
16.049122707482752,156.36804139849602,2025-08-28 09:00:00,8,510.1338677277896,7.293784903652839,1.5324932314950903,1010.6956232172391,10.949402619457167,40.484084953547914,1.5963283904965757,23.71622969598846,33.07707351633279,0.756681859799121,86.7968782604673,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.34065447653830394,86.89907460342879,"(15.959, 37.943]",86.89907460342879
-49.59549423538874,-165.07347326834437,2025-08-28 12:00:00,18,409.520594813551,6.6629179074573734,0.8916914834974144,1000.7557315967551,18.895152154526997,83.50038914215985,1.3529406028511883,20.059031560512366,33.80032490980459,0.34321130123486265,83.1230738212256,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.5119162438828313,83.27664869439045,"(-50.105, -28.011]",83.27664869439045
-9.078684598119011,91.0520466334757,2025-08-28 13:00:00,4,113.18401045546037,6.420391529588445,1.1591106619375824,983.6420779181809,16.681946233929615,89.05119867285698,0.2606812847848907,27.337535940661972,34.712179938562585,0.5443053851053843,68.5466208639947,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.4820766984779736,68.6912438735381,"(-28.011, -6.026]",68.6912438735381
-11.719326123661972,52.389112776242,2025-08-28 16:00:00,2,408.3538119738578,6.929841651279874,1.2765612760808918,981.2812120607786,8.155397394400968,52.60184705093758,1.5853012451670068,27.86372026664644,34.35126353052488,0.7458670692630414,81.39931541766144,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.33699133220125727,81.50041281732182,"(-28.011, -6.026]",81.50041281732182
51.96927914176666,173.18066848595714,2025-08-28 18:00:00,16,370.6185936463869,4.978512312655656,1.6713722950779821,999.5144647894542,13.14585963636363,70.3092150393804,1.9776496336947307,20.228921318251466,33.51176915567431,0.8015072534828296,80.26098011134998,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.179199859029514,80.31474006905883,"(37.943, 59.928]",80.31474006905883
-38.81392654582436,140.82582893454833,2025-08-28 20:00:00,15,424.64528888074864,7.686970705852591,0.3931640735918527,991.3418445083219,14.361679615648324,40.0745819860216,1.2453265065737995,25.2577440567296,34.52034204677501,0.29053477797342986,81.90513268032828,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.3571696532150789,82.0122835762928,"(-50.105, -28.011]",82.0122835762928
-49.4039834106629,-36.398333151088565,2025-08-28 23:00:00,9,577.8860822450526,7.8023008045998345,1.1782499928172663,1008.5403066122822,13.545886369261435,10.314301166191841,1.861408163167692,25.78107798523322,33.372604404695565,0.770371300960649,89.13880127393081,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.2708403649016974,89.22005338340132,"(-50.105, -28.011]",89.22005338340132
20.76609231761573,-30.641944481907103,2025-08-29 00:00:00,20,41.151802852537216,5.313950702529889,1.5187413761253539,1007.2941689738608,18.485540726456307,96.83877226276863,0.5673393155349254,25.0633211922713,34.36689783331916,0.6829731631267915,66.23631514536577,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.3982343609806879,66.35578545365998,"(15.959, 37.943]",66.35578545365998
-2.7558836735103966,-6.505533062314498,2025-08-29 02:00:00,17,341.6488297846455,4.715421775063911,1.6520542474658577,982.4738632679663,9.245060500160735,39.065271999594174,0.7722878415815768,25.374170364037106,33.977229073980524,0.6253907220974068,76.66652519821164,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.25642065959157534,76.74345139608911,"(-6.026, 15.959]",76.74345139608911
10.864323765287452,-112.5030340823369,2025-08-29 05:00:00,16,59.742683660154064,6.542154471376773,1.3267732271542263,991.5237119127952,17.12633632648556,41.39908104224087,0.6758349522362295,22.07605227223176,34.07562969218685,0.8797323475485446,63.230034155823965,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8271390423935447,63.47817586854203,"(-6.026, 15.959]",63.47817586854203
-49.295553422944764,21.455613711985535,2025-08-29 06:00:00,2,578.4587948154829,6.94463015397837,0.4369552380382541,983.5266604346348,7.493248343569614,60.59354971985592,1.6684392878462297,25.594516890997344,33.205705846846676,0.6909058826205061,89.90041726566582,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.3770332560364379,90.01352724247675,"(-50.105, -28.011]",90.01352724247675
-34.9713205519606,-125.61262115143641,2025-08-29 09:00:00,11,505.9722341032119,7.538559119239842,1.6301642638538274,980.6855310929077,13.687112820213187,76.9970229968355,1.8787274908045486,25.100278172305362,33.291310620376606,0.6047483844177837,87.35702609402236,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.6468032038285333,87.55106705517092,"(-50.105, -28.011]",87.55106705517092
58.40730870387509,-165.99116702248776,2025-08-29 14:00:00,1,495.3222815018214,7.2051816267312745,0.34282387613600246,989.464573242237,8.626820291280765,79.09012219512373,0.28371327765950566,24.19208123947803,33.44634358834981,0.22600390753365726,86.44112466830468,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.6603460213997783,86.63922847472462,"(37.943, 59.928]",86.63922847472462
-18.69899494516485,104.07740730588125,2025-08-29 16:00:00,14,236.38870852132783,7.879718628673189,0.3681764645777652,988.1651824308713,17.407082444918082,69.46291971735776,0.34745150331217634,24.873434809908854,34.82016769494015,0.3666338107957014,73.7324652802477,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.45130519683290604,73.86785683929757,"(-28.011, -6.026]",73.86785683929757
40.75764306466078,-157.16833181631227,2025-08-29 21:00:00,1,533.0602891762601,4.31843121913948,1.5806683838901296,989.6520910053865,6.666661830422815,37.92977937013527,1.5654214662515986,25.39711168771118,34.41574803618047,0.9593785336133787,86.66272131359833,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.5081448771763528,86.81516477675123,"(37.943, 59.928]",86.81516477675123
55.7523885616813,-81.60154046213698,2025-08-29 23:00:00,17,358.6677572592959,7.93166372526675,1.2556300451219622,1017.627256703224,7.800353527876718,12.555959970927589,1.9941645990473416,24.10664853437493,34.744241678476946,0.6236044072419795,78.37101750670105,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.7944791918818189,78.6093612642656,"(37.943, 59.928]",78.6093612642656
52.013264736409724,4.018924746800394,2025-08-30 03:00:00,3,142.0487275852669,6.740749502474729,0.11773031416281647,1007.4892733362077,6.7643578726514155,8.619356940805467,1.7566439518140973,20.558069235376646,34.529762510750906,0.9770619203201596,66.04845416508532,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8004276065558231,66.28858244705206,"(37.943, 59.928]",66.28858244705206
-31.392106143747597,-91.24324897865505,2025-08-30 04:00:00,15,310.5911053423844,5.248711600777829,0.4394498725252609,1018.8628864791922,17.93334305585108,66.96660380056866,1.7897771760052572,22.98822664952698,34.12467416530634,0.5020716889013808,78.64799704890007,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.31224703848457447,78.74167116044543,"(-50.105, -28.011]",78.74167116044543
28.79945161553539,-143.32390026885173,2025-08-30 05:00:00,11,250.8406707821716,4.0162701887282,0.8879295822431592,1011.9127672224348,18.08874404523099,13.220152921716377,1.6617715313058554,25.00128944341206,33.09827734582553,0.30182889596845347,72.66987861487877,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.570255131109036,72.84095515421149,"(15.959, 37.943]",72.84095515421149
-35.648378986847845,16.211968988750073,2025-08-30 06:00:00,12,481.55270260812443,5.058899839534169,1.9477878660911865,981.6117559670128,19.864894973606056,0.055197004237950154,1.7117897097752055,20.077042197045195,34.05239305177823,0.30897957341396787,81.64859690309754,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.4472645837505777,81.78277627822271,"(-50.105, -28.011]",81.78277627822271
34.38947973612633,-68.66702554165364,2025-08-30 07:00:00,22,53.133423315568784,7.732234247635557,0.3872961308544367,982.4060378692493,9.758681413944977,30.492133038694412,0.23514267752594398,23.904283536885465,34.12778741112284,0.32929467479150826,61.68870315542447,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.38730938039716234,61.804895969543615,"(15.959, 37.943]",61.804895969543615
3.325795460568827,-83.90331449640726,2025-08-30 08:00:00,23,231.5979253259419,5.436137610723412,1.7883526240782386,1005.0981079900513,9.638558091271111,18.222702675914647,2.6124852592838566,26.117986094157658,33.992028953969914,0.6278431680422225,71.92509469598315,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8489335474179278,72.17977476020853,"(-6.026, 15.959]",72.17977476020853
-27.654379681103762,-84.16159535403862,2025-08-30 11:00:00,4,432.81733767043966,6.229681034969518,0.49989645832345875,985.2540730791163,14.225848714486878,58.622053732044655,1.7590095122076483,24.354831434229908,34.97803638751747,0.9274248530136704,82.9238230461077,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8635019414805781,83.18287362855187,"(-28.011, -6.026]",83.18287362855187
13.114790217523549,66.21606874573845,2025-08-30 12:00:00,15,562.2221572111736,7.911742408523247,1.0520251390743682,983.8987974954983,13.337016665125576,63.42149945937005,1.3403101468158325,20.729723980686277,34.004670033910465,0.4203117734385976,88.89579894257815,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.6771239013132937,89.09893611297214,"(-6.026, 15.959]",89.09893611297214
33.99078107710463,-59.89818375954806,2025-08-30 13:00:00,13,497.20338060857864,7.334130417208384,0.8271235253900099,1015.2380992672232,11.33692686293986,35.050569222947814,0.38520083320640197,20.57053482041357,33.50374114267272,0.5302485619334886,85.32800984599575,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.555118911248266,85.49454551937023,"(15.959, 37.943]",85.49454551937023
8.150511050939713,-110.49525466965838,2025-08-30 15:00:00,23,589.8067603647829,4.999814278499629,0.5472073041637742,989.4474348355477,14.156258722573773,81.00253272511861,0.4545503723878577,25.618554186822617,33.30450089358897,0.4272061065571755,91.59894285192213,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.8467927019576091,91.85298066250941,"(-6.026, 15.959]",91.85298066250941
38.96423927130691,-64.0108144518988,2025-08-30 16:00:00,19,182.02563451637903,5.682900259636873,0.4852263402146042,996.1203634365651,6.510147237122486,42.378376492943524,0.520969906542928,23.863439222122118,33.412481324911674,0.9979051198910023,69.1449696875538,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.25428082460835133,69.2212539349363,"(37.943, 59.928]",69.2212539349363
51.87189086340106,-50.36822122533374,2025-08-30 17:00:00,5,10.969091965806294,6.653305026729842,0.7517686714628546,989.6214318998288,7.818503298758285,17.09913654920001,0.8119682246487048,24.03338063597124,34.50114374073596,0.7389161771568193,59.347278074130784,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.7044267415562211,59.55860609659765,"(37.943, 59.928]",59.55860609659765
46.96810406252446,-168.88363197875958,2025-08-30 19:00:00,11,13.145358324105146,5.483642459745264,1.8924254098985158,1009.6404408084378,19.77950849102065,94.79954888267312,1.941202253609862,20.694595591265966,34.95356890815582,0.44681740629749866,64.66309774563386,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.7869301293420875,64.89917678443649,"(37.943, 59.928]",64.89917678443649
10.944601273049486,-135.4202620513417,2025-08-30 20:00:00,23,287.7342941842093,7.994266437363598,1.5653764947507893,995.9849059861567,15.986170836734,79.52298504527404,0.7686354327471032,25.75035395981561,33.82087886553976,0.6351863270594931,77.37119105886462,Ocean,0,0,-24.42750585806546,-7.53021263529898,0.44032365225079095,77.50328815453986,"(-6.026, 15.959]",77.50328815453986
